listing_id,source_url,listing_url,extraction_timestamp,detection_timestamp,data_quality_score,year,year_confidence,price,price_confidence,mileage,mileage_confidence,model_trim,model_trim_confidence,exterior_color,interior_color,exterior_color_confidence,interior_color_confidence,source,source_confidence,total_options,total_options_value,total_options_msrp,options_categories,options_list,fair_value_usd,fair_value_calculation,asking_price_usd,deal_delta_usd,deal_percentage,deal_quality,composite_score,ranking_timestamp,rank
58,https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2008&minyear=2005&model=boxster&transmission=auto&zip=30214,https://www.cars.com/vehicledetail/d7c3d134-5367-4d1e-881b-a9f730d8347f/?aff=atempest&utm_campaign=atempest&utm_source=autotempest&utm_medium=trp&utm_campaign_id=1&utm_trusted=TRUE,2025-08-28T14:38:59.199038,2025-08-28T14:38:59.815707,1.0,2007,1.0,"$18,667",1.0,"99,250",1.0,Boxster Base,1.0,Black,Terracotta,1.0,1.0,AutoTempest,1.0,0,2000,6875,"performance, exterior, seating, technology","Sport Exhaust (PSE), 18–19"" Upgraded Wheels, Sport Seats / Adaptive Sport Seats, BOSE Surround Sound",31800,"{'base_value': 30500, 'year_adjustment': 2500, 'model_premium': 0, 'mileage_adjustment': -1500, 'color_premium': 300, 'calculation_timestamp': '2025-08-28T14:39:00.066684'}",18667,13133,41.29874213836478,Excellent Deal,1333.4450000000002,2025-08-28T14:39:00.074514,34
74,https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2008&minyear=2005&model=boxster&transmission=auto&zip=30214,https://www.truecar.com/used-cars-for-sale/listing/WP0CA298X6U711284/?referrer_id=autotempest,2025-08-28T14:38:59.200721,2025-08-28T14:38:59.851318,1.0,2006,1.0,"$18,700",1.0,"65,550",1.0,Boxster S,1.0,Black,Black,1.0,1.0,AutoTempest,1.0,0,0,0,,,33500,"{'base_value': 30500, 'year_adjustment': 3000, 'model_premium': 0, 'mileage_adjustment': -500, 'color_premium': 500, 'calculation_timestamp': '2025-08-28T14:39:00.066845'}",18700,14800,44.17910447761194,Excellent Deal,1503.5049999999999,2025-08-28T14:39:00.074580,22
55,https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2008&minyear=2005&model=boxster&transmission=auto&zip=30214,https://www.cars.com/vehicledetail/9d9174f8-a0c3-4738-b012-d227df24d21f/?aff=atempest&utm_campaign=atempest&utm_source=autotempest&utm_medium=trp&utm_campaign_id=1&utm_trusted=TRUE,2025-08-28T14:38:59.198751,2025-08-28T14:38:59.804810,1.0,2006,1.0,"$18,950",1.0,"50,796",1.0,Boxster Base,1.0,Carmon Red Metallic,Black,1.0,1.0,AutoTempest,1.0,0,850,3350,"exterior, technology, seating","18–19"" Upgraded Wheels, BOSE Surround Sound, Heated Seats",33200,"{'base_value': 30500, 'year_adjustment': 3000, 'model_premium': 0, 'mileage_adjustment': -500, 'color_premium': 200, 'calculation_timestamp': '2025-08-28T14:39:00.066653'}",18950,14250,42.92168674698795,Excellent Deal,1449.9804,2025-08-28T14:39:00.074502,27
56,https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2008&minyear=2005&model=boxster&transmission=auto&zip=30214,https://www.cars.com/vehicledetail/9412e42e-5bf5-421f-a34b-caf570bca7af/?aff=atempest&utm_campaign=atempest&utm_source=autotempest&utm_medium=trp&utm_campaign_id=1&utm_trusted=TRUE,2025-08-28T14:38:59.198827,2025-08-28T14:38:59.809372,1.0,2006,1.0,"$18,991",1.0,"87,581",1.0,Boxster Base,1.0,Gray,Tan,1.0,1.0,AutoTempest,1.0,0,700,2850,"exterior, technology","18–19"" Upgraded Wheels, BOSE Surround Sound",32000,"{'base_value': 30500, 'year_adjustment': 3000, 'model_premium': 0, 'mileage_adjustment': -1500, 'color_premium': 0, 'calculation_timestamp': '2025-08-28T14:39:00.066663'}",18991,13009,40.653125,Excellent Deal,1322.2019,2025-08-28T14:39:00.074506,35
28,https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2008&minyear=2005&model=boxster&transmission=auto&zip=30214,https://www.cars.com/vehicledetail/c7ceabaa-7849-44e0-a2b9-7fb3e1f23def/?aff=atempest&utm_campaign=atempest&utm_source=autotempest&utm_medium=trp&utm_campaign_id=1&utm_trusted=TRUE,2025-08-28T14:38:59.196218,2025-08-28T14:38:59.436528,1.0,2005,1.0,"$19,420",1.0,"53,986",1.0,Boxster Base,1.0,Black,Sand Beige,1.0,1.0,AutoTempest,1.0,0,1700,5525,"performance, exterior, seating","Sport Exhaust (PSE), 18–19"" Upgraded Wheels, Sport Seats / Adaptive Sport Seats",33800,"{'base_value': 30500, 'year_adjustment': 3500, 'model_premium': 0, 'mileage_adjustment': -500, 'color_premium': 300, 'calculation_timestamp': '2025-08-28T14:39:00.066371'}",19420,14380,42.54437869822485,Excellent Deal,1462.6514,2025-08-28T14:39:00.074391,25
20,https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2012&minyear=2009&model=boxster&transmission=auto&zip=30214,https://www.cars.com/vehicledetail/571de632-1f0c-428d-808c-a1e93e992e13/?aff=atempest&utm_campaign=atempest&utm_source=autotempest&utm_medium=trp&utm_campaign_id=1&utm_trusted=TRUE,2025-08-28T14:38:59.195459,2025-08-28T14:38:59.385871,1.0,2012,1.0,"$19,499",1.0,"105,081",1.0,Boxster Base,1.0,Black,Black,1.0,1.0,AutoTempest,1.0,0,2400,10650,"performance, exterior, seating, technology","Sport Exhaust (PSE), Bi-Xenon Headlights with Dynamic Cornering, 18–19"" Upgraded Wheels, Sport Seats / Adaptive Sport Seats, PCM w/ Navigation, Heated Seats",29500,"{'base_value': 30500, 'year_adjustment': 0, 'model_premium': 0, 'mileage_adjustment': -1500, 'color_premium': 500, 'calculation_timestamp': '2025-08-28T14:39:00.066285'}",19499,10001,33.90169491525424,Excellent Deal,1019.7119,2025-08-28T14:39:00.074357,47
52,https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2008&minyear=2005&model=boxster&transmission=auto&zip=30214,https://www.cars.com/vehicledetail/fceb5ead-1ff5-4c3f-b971-d07c69eeaa08/?aff=atempest&utm_campaign=atempest&utm_source=autotempest&utm_medium=trp&utm_campaign_id=1&utm_trusted=TRUE,2025-08-28T14:38:59.198518,2025-08-28T14:38:59.766187,1.0,2007,1.0,"$19,750",1.0,"51,899",1.0,Boxster Base,1.0,Black,Black,1.0,1.0,AutoTempest,1.0,0,1650,5850,"performance, exterior, technology, seating","Sport Exhaust (PSE), 18–19"" Upgraded Wheels, BOSE Surround Sound, Heated Seats",33000,"{'base_value': 30500, 'year_adjustment': 2500, 'model_premium': 0, 'mileage_adjustment': -500, 'color_premium': 500, 'calculation_timestamp': '2025-08-28T14:39:00.066620'}",19750,13250,40.15151515151515,Excellent Deal,1349.8800999999999,2025-08-28T14:39:00.074488,33
64,https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2008&minyear=2005&model=boxster&transmission=auto&zip=30214,https://www.ebay.com/itm/277320967691?hash=item40919e260b%3Ag%3ApZ0AAeSwiZVompdO&mkevt=1&mkcid=1&mkrid=711-53200-19255-0&campid=5337650957&customid=&toolid=10049,2025-08-28T14:38:59.199799,2025-08-28T14:38:59.840142,1.0,2006,1.0,"$19,750",1.0,"112,136",1.0,Boxster Base,1.0,Yellow,Black,1.0,1.0,AutoTempest,1.0,0,0,0,,,32200,"{'base_value': 30500, 'year_adjustment': 3000, 'model_premium': 0, 'mileage_adjustment': -1500, 'color_premium': 200, 'calculation_timestamp': '2025-08-28T14:39:00.066746'}",19750,12450,38.66459627329192,Excellent Deal,1263.8464,2025-08-28T14:39:00.074538,36
100,https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2008&minyear=2005&model=cayman&transmission=auto&zip=30214,https://www.truecar.com/used-cars-for-sale/listing/WP0AB29856U780873/?referrer_id=autotempest,2025-08-28T14:38:59.206622,2025-08-28T14:39:00.049868,1.0,2006,1.0,"$19,888",1.0,"105,577",1.0,Cayman S,1.0,Gray,Black,1.0,1.0,AutoTempest,1.0,0,0,0,,,32200,"{'base_value': 30500, 'year_adjustment': 3000, 'model_premium': 0, 'mileage_adjustment': -1500, 'color_premium': 200, 'calculation_timestamp': '2025-08-28T14:39:00.067196'}",19888,12312,38.2360248447205,Excellent Deal,1250.7023,2025-08-28T14:39:00.074700,37
46,https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2008&minyear=2005&model=boxster&transmission=auto&zip=30214,https://www.cars.com/vehicledetail/f926408c-74ac-44b8-998b-859361faea39/?aff=atempest&utm_campaign=atempest&utm_source=autotempest&utm_medium=trp&utm_campaign_id=1&utm_trusted=TRUE,2025-08-28T14:38:59.197743,2025-08-28T14:38:59.675912,1.0,2005,1.0,"$19,986",1.0,"55,758",1.0,Boxster Base,1.0,GREY,Black,1.0,1.0,AutoTempest,1.0,0,1200,4000,"performance, exterior","Sport Exhaust (PSE), 18–19"" Upgraded Wheels",33700,"{'base_value': 30500, 'year_adjustment': 3500, 'model_premium': 0, 'mileage_adjustment': -500, 'color_premium': 200, 'calculation_timestamp': '2025-08-28T14:39:00.066558'}",19986,13714,40.69436201780415,Excellent Deal,1395.8742,2025-08-28T14:39:00.074463,30
51,https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2008&minyear=2005&model=boxster&transmission=auto&zip=30214,https://www.cars.com/vehicledetail/4ba77ad8-d3fa-4d4f-9e13-c6b6a294ec66/?aff=atempest&utm_campaign=atempest&utm_source=autotempest&utm_medium=trp&utm_campaign_id=1&utm_trusted=TRUE,2025-08-28T14:38:59.198438,2025-08-28T14:38:59.747001,1.0,2005,1.0,"$19,995",1.0,"31,968",1.0,Boxster S,1.0,Arctic Silver Metallic,Black,1.0,1.0,AutoTempest,1.0,0,1700,5525,"performance, exterior, seating","Sport Exhaust (PSE), 18–19"" Upgraded Wheels, Sport Seats / Adaptive Sport Seats",34200,"{'base_value': 30500, 'year_adjustment': 3500, 'model_premium': 0, 'mileage_adjustment': 0, 'color_premium': 200, 'calculation_timestamp': '2025-08-28T14:39:00.066611'}",19995,14205,41.53508771929825,Excellent Deal,1447.3532,2025-08-28T14:39:00.074485,28
13,https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2012&minyear=2009&model=boxster&transmission=auto&zip=30214,https://www.cars.com/vehicledetail/9887f1df-72af-47b2-b670-d9ef90a28773/?aff=atempest&utm_campaign=atempest&utm_source=autotempest&utm_medium=trp&utm_campaign_id=1&utm_trusted=TRUE,2025-08-28T14:38:59.194906,2025-08-28T14:38:59.311747,1.0,2011,1.0,"$19,997",1.0,"82,539",1.0,Boxster Base,1.0,Black,Black,1.0,1.0,AutoTempest,1.0,0,1750,9000,"exterior, seating, technology","Bi-Xenon Headlights with Dynamic Cornering, 18–19"" Upgraded Wheels, Sport Seats / Adaptive Sport Seats, BOSE Surround Sound, PCM w/ Navigation",30000,"{'base_value': 30500, 'year_adjustment': 500, 'model_premium': 0, 'mileage_adjustment': -1500, 'color_premium': 500, 'calculation_timestamp': '2025-08-28T14:39:00.066199'}",19997,10003,33.343333333333334,Excellent Deal,1022.1561,2025-08-28T14:39:00.074327,46
90,https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2008&minyear=2005&model=cayman&transmission=auto&zip=30214,https://www.cars.com/vehicledetail/02a471a8-075e-4b51-adde-aab9f0772c71/?aff=atempest&utm_campaign=atempest&utm_source=autotempest&utm_medium=trp&utm_campaign_id=1&utm_trusted=TRUE,2025-08-28T14:38:59.204991,2025-08-28T14:38:59.990497,1.0,2008,1.0,"$20,488",1.0,"101,325",1.0,Cayman S,1.0,White,Black,1.0,1.0,AutoTempest,1.0,0,1350,4500,"performance, exterior, seating","Sport Exhaust (PSE), 18–19"" Upgraded Wheels, Heated Seats",31400,"{'base_value': 30500, 'year_adjustment': 2000, 'model_premium': 0, 'mileage_adjustment': -1500, 'color_premium': 400, 'calculation_timestamp': '2025-08-28T14:39:00.067006'}",20488,10912,34.7515923566879,Excellent Deal,1111.1475,2025-08-28T14:39:00.074660,43
40,https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2008&minyear=2005&model=boxster&transmission=auto&zip=30214,https://www.cars.com/vehicledetail/bc38adff-dd6b-4711-b159-96b136191a87/?aff=atempest&utm_campaign=atempest&utm_source=autotempest&utm_medium=trp&utm_campaign_id=1&utm_trusted=TRUE,2025-08-28T14:38:59.197105,2025-08-28T14:38:59.594862,1.0,2007,1.0,"$20,987",1.0,"75,435",1.0,Boxster S,1.0,Silver,Black,1.0,1.0,AutoTempest,1.0,0,3200,9680,"performance, exterior, seating, technology","Sport Exhaust (PSE), 18–19"" Upgraded Wheels, Limited Slip Differential (LSD), Sport Seats / Adaptive Sport Seats, PCM w/ Navigation",31700,"{'base_value': 30500, 'year_adjustment': 2500, 'model_premium': 0, 'mileage_adjustment': -1500, 'color_premium': 200, 'calculation_timestamp': '2025-08-28T14:39:00.066496'}",20987,10713,33.79495268138801,Excellent Deal,1093.8265,2025-08-28T14:39:00.074439,44
98,https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2008&minyear=2005&model=cayman&transmission=auto&zip=30214,https://www.truecar.com/used-cars-for-sale/listing/WP0AB29816U783057/?referrer_id=autotempest,2025-08-28T14:38:59.206316,2025-08-28T14:39:00.047719,1.0,2006,1.0,"$20,999",1.0,"87,369",1.0,Cayman S,1.0,Guards Red,Sand Beige,1.0,1.0,AutoTempest,1.0,0,0,0,,,32500,"{'base_value': 30500, 'year_adjustment': 3000, 'model_premium': 0, 'mileage_adjustment': -1500, 'color_premium': 500, 'calculation_timestamp': '2025-08-28T14:39:00.067157'}",20999,11501,35.38769230769231,Excellent Deal,1171.4231,2025-08-28T14:39:00.074693,41
80,https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2008&minyear=2005&model=cayman&transmission=auto&zip=30214,https://www.cars.com/vehicledetail/ec1c6350-9c8d-4b5b-93c3-ed606b03c5ea/?aff=atempest&utm_campaign=atempest&utm_source=autotempest&utm_medium=trp&utm_campaign_id=1&utm_trusted=TRUE,2025-08-28T14:38:59.202812,2025-08-28T14:38:59.880971,1.0,2008,1.0,"$21,987",1.0,"79,055",1.0,Cayman Base,1.0,Gray,Gray,1.0,1.0,AutoTempest,1.0,0,1650,7765,"performance, exterior, technology, seating","Sport Exhaust (PSE), 18–19"" Upgraded Wheels, PCM w/ Navigation, Heated Seats",31000,"{'base_value': 30500, 'year_adjustment': 2000, 'model_premium': 0, 'mileage_adjustment': -1500, 'color_premium': 0, 'calculation_timestamp': '2025-08-28T14:39:00.066906'}",21987,9013,29.074193548387093,Excellent Deal,923.4745000000001,2025-08-28T14:39:00.074605,52
31,https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2008&minyear=2005&model=boxster&transmission=auto&zip=30214,https://www.cars.com/vehicledetail/f1f43715-de96-4710-9f13-fd25c2899a3c/?aff=atempest&utm_campaign=atempest&utm_source=autotempest&utm_medium=trp&utm_campaign_id=1&utm_trusted=TRUE,2025-08-28T14:38:59.196414,2025-08-28T14:38:59.468586,1.0,2007,1.0,"$21,988",1.0,"42,934",1.0,Boxster Base,1.0,No Color,No Color,1.0,1.0,AutoTempest,1.0,0,1200,4000,"performance, exterior","Sport Exhaust (PSE), 18–19"" Upgraded Wheels",33000,"{'base_value': 30500, 'year_adjustment': 2500, 'model_premium': 0, 'mileage_adjustment': 0, 'color_premium': 0, 'calculation_timestamp': '2025-08-28T14:39:00.066402'}",21988,11012,33.369696969696975,Excellent Deal,1126.9766,2025-08-28T14:39:00.074402,42
54,https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2008&minyear=2005&model=boxster&transmission=auto&zip=30214,https://www.cars.com/vehicledetail/af862e88-d02c-4cc4-b85d-61b5a222a0f4/?aff=atempest&utm_campaign=atempest&utm_source=autotempest&utm_medium=trp&utm_campaign_id=1&utm_trusted=TRUE,2025-08-28T14:38:59.198674,2025-08-28T14:38:59.790618,1.0,2006,1.0,"$21,999",1.0,"39,637",1.0,Boxster Base,1.0,Silver,Black,1.0,1.0,AutoTempest,1.0,0,1650,7765,"performance, exterior, technology, seating","Sport Exhaust (PSE), 18–19"" Upgraded Wheels, PCM w/ Navigation, Heated Seats",33700,"{'base_value': 30500, 'year_adjustment': 3000, 'model_premium': 0, 'mileage_adjustment': 0, 'color_premium': 200, 'calculation_timestamp': '2025-08-28T14:39:00.066643'}",21999,11701,34.72106824925816,Excellent Deal,1196.1963,2025-08-28T14:39:00.074497,39
47,https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2008&minyear=2005&model=boxster&transmission=auto&zip=30214,https://www.cars.com/vehicledetail/edcd364d-6a32-4d26-8537-b3c609f25dbe/?aff=atempest&utm_campaign=atempest&utm_source=autotempest&utm_medium=trp&utm_campaign_id=1&utm_trusted=TRUE,2025-08-28T14:38:59.197979,2025-08-28T14:38:59.693005,1.0,2006,1.0,"$21,999",1.0,"47,255",1.0,Boxster S,1.0,Silver,Black,1.0,1.0,AutoTempest,1.0,0,1500,7265,"performance, exterior, technology","Sport Exhaust (PSE), 18–19"" Upgraded Wheels, PCM w/ Navigation",33700,"{'base_value': 30500, 'year_adjustment': 3000, 'model_premium': 0, 'mileage_adjustment': 0, 'color_premium': 200, 'calculation_timestamp': '2025-08-28T14:39:00.066570'}",21999,11701,34.72106824925816,Excellent Deal,1195.4345,2025-08-28T14:39:00.074467,40
93,https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2008&minyear=2005&model=cayman&transmission=auto&zip=30214,https://www.cars.com/vehicledetail/15f6c97f-b5e8-4133-9641-12573ee913f8/?aff=atempst&utm_campaign=atempst&utm_source=autotempest&utm_medium=trp&utm_campaign_id=1&utm_trusted=TRUE,2025-08-28T14:38:59.205314,2025-08-28T14:39:00.042724,1.0,2008,1.0,"$22,500",1.0,"71,000",1.0,Cayman Base,1.0,Blue,Blue,1.0,1.0,AutoTempest,1.0,0,0,0,,,32000,"{'base_value': 30500, 'year_adjustment': 2000, 'model_premium': 0, 'mileage_adjustment': -500, 'color_premium': 0, 'calculation_timestamp': '2025-08-28T14:39:00.067035'}",22500,9500,29.6875,Excellent Deal,972.98,2025-08-28T14:39:00.074673,50
41,https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2008&minyear=2005&model=boxster&transmission=auto&zip=30214,https://www.cars.com/vehicledetail/d442cf81-87a1-40ef-a997-caeb092ebcc6/?aff=atempest&utm_campaign=atempest&utm_source=autotempest&utm_medium=trp&utm_campaign_id=1&utm_trusted=TRUE,2025-08-28T14:38:59.197178,2025-08-28T14:38:59.610077,1.0,2008,1.0,"$22,800",1.0,"70,593",1.0,Boxster Base,1.0,Atlas Gray Metallic,Stone Gray,1.0,1.0,AutoTempest,1.0,0,1050,3525,"exterior, seating","18–19"" Upgraded Wheels, Sport Seats / Adaptive Sport Seats, Heated Seats",32000,"{'base_value': 30500, 'year_adjustment': 2000, 'model_premium': 0, 'mileage_adjustment': -500, 'color_premium': 0, 'calculation_timestamp': '2025-08-28T14:39:00.066506'}",22800,9200,28.749999999999996,Excellent Deal,943.0207,2025-08-28T14:39:00.074443,51
96,https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2008&minyear=2005&model=cayman&transmission=auto&zip=30214,https://www.cars.com/vehicledetail/0749075c-bd0d-4b54-bd43-25c18138cfe9/?aff=atempst&utm_campaign=atempst&utm_source=autotempest&utm_medium=trp&utm_campaign_id=1&utm_trusted=TRUE,2025-08-28T14:38:59.206062,2025-08-28T14:39:00.045669,1.0,2007,1.0,"$22,900",1.0,"102,112",1.0,Cayman S,1.0,Silver,Black,1.0,1.0,AutoTempest,1.0,0,850,3350,"exterior, technology, seating","18–19"" Upgraded Wheels, BOSE Surround Sound, Heated Seats",31700,"{'base_value': 30500, 'year_adjustment': 2500, 'model_premium': 0, 'mileage_adjustment': -1500, 'color_premium': 200, 'calculation_timestamp': '2025-08-28T14:39:00.067068'}",22900,8800,27.760252365930597,Excellent Deal,899.8588000000001,2025-08-28T14:39:00.074684,55
81,https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2008&minyear=2005&model=cayman&transmission=auto&zip=30214,https://www.cars.com/vehicledetail/48e7a09c-fabd-478b-afa2-ab233e3bd12d/?aff=atempest&utm_campaign=atempest&utm_source=autotempest&utm_medium=trp&utm_campaign_id=1&utm_trusted=TRUE,2025-08-28T14:38:59.202903,2025-08-28T14:38:59.895065,1.0,2007,1.0,"$22,995",1.0,"54,705",1.0,Cayman Base,1.0,Gray,Black,1.0,1.0,AutoTempest,1.0,0,3200,9680,"performance, exterior, seating, technology","Sport Exhaust (PSE), 18–19"" Upgraded Wheels, Limited Slip Differential (LSD), Sport Seats / Adaptive Sport Seats, PCM w/ Navigation",32700,"{'base_value': 30500, 'year_adjustment': 2500, 'model_premium': 0, 'mileage_adjustment': -500, 'color_premium': 200, 'calculation_timestamp': '2025-08-28T14:39:00.066916'}",22995,9705,29.678899082568805,Excellent Deal,995.0995,2025-08-28T14:39:00.074609,48
44,https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2008&minyear=2005&model=boxster&transmission=auto&zip=30214,https://www.cars.com/vehicledetail/07cecce0-f68c-4e62-9ca9-dc2c9f837af6/?aff=atempest&utm_campaign=atempest&utm_source=autotempest&utm_medium=trp&utm_campaign_id=1&utm_trusted=TRUE,2025-08-28T14:38:59.197416,2025-08-28T14:38:59.647320,1.0,2008,1.0,"$22,995",1.0,"52,743",1.0,Boxster R,1.0,Black,BLACK,1.0,1.0,AutoTempest,1.0,0,1650,5850,"performance, exterior, technology, seating","Sport Exhaust (PSE), 18–19"" Upgraded Wheels, BOSE Surround Sound, Heated Seats",32500,"{'base_value': 30500, 'year_adjustment': 2000, 'model_premium': 0, 'mileage_adjustment': -500, 'color_premium': 500, 'calculation_timestamp': '2025-08-28T14:39:00.066539'}",22995,9505,29.246153846153845,Excellent Deal,975.3057,2025-08-28T14:39:00.074456,49
72,https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2008&minyear=2005&model=boxster&transmission=auto&zip=30214,https://www.truecar.com/used-cars-for-sale/listing/WP0CB29835U731520/?referrer_id=autotempest,2025-08-28T14:38:59.200549,2025-08-28T14:38:59.849189,1.0,2005,1.0,"$23,568",1.0,"34,329",1.0,Boxster S,1.0,Silver,Brown,1.0,1.0,AutoTempest,1.0,0,0,0,,,34000,"{'base_value': 30500, 'year_adjustment': 3500, 'model_premium': 0, 'mileage_adjustment': 0, 'color_premium': 0, 'calculation_timestamp': '2025-08-28T14:39:00.066824'}",23568,10432,30.68235294117647,Excellent Deal,1069.8171,2025-08-28T14:39:00.074572,45
70,https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2008&minyear=2005&model=boxster&transmission=auto&zip=30214,https://www.truecar.com/used-cars-for-sale/listing/WP0CB29858U731703/?referrer_id=autotempest,2025-08-28T14:38:59.200373,2025-08-28T14:38:59.846954,1.0,2008,1.0,"$23,995",1.0,"59,788",1.0,Boxster S,1.0,Yellow,Black,1.0,1.0,AutoTempest,1.0,0,0,0,,,32200,"{'base_value': 30500, 'year_adjustment': 2000, 'model_premium': 0, 'mileage_adjustment': -500, 'color_premium': 200, 'calculation_timestamp': '2025-08-28T14:39:00.066806'}",23995,8205,25.48136645962733,Excellent Deal,844.6012000000001,2025-08-28T14:39:00.074563,57
102,https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2008&minyear=2005&model=cayman&transmission=auto&zip=30214,https://www.truecar.com/used-cars-for-sale/listing/WP0AB29818U780503/?referrer_id=autotempest,2025-08-28T14:38:59.206890,2025-08-28T14:39:00.052164,1.0,2008,1.0,"$23,995",1.0,"84,960",1.0,Cayman S,1.0,Gray,Gray,1.0,1.0,AutoTempest,1.0,0,0,0,,,31000,"{'base_value': 30500, 'year_adjustment': 2000, 'model_premium': 0, 'mileage_adjustment': -1500, 'color_premium': 0, 'calculation_timestamp': '2025-08-28T14:39:00.067258'}",23995,7005,22.596774193548388,Excellent Deal,722.0840000000001,2025-08-28T14:39:00.074709,64
43,https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2008&minyear=2005&model=boxster&transmission=auto&zip=30214,https://www.cars.com/vehicledetail/5d5ce528-163b-4383-b3fa-5531a6104321/?aff=atempest&utm_campaign=atempest&utm_source=autotempest&utm_medium=trp&utm_campaign_id=1&utm_trusted=TRUE,2025-08-28T14:38:59.197331,2025-08-28T14:38:59.633352,1.0,2008,1.0,"$23,998",1.0,"44,642",1.0,Boxster Base,1.0,Carrara White,Black,1.0,1.0,AutoTempest,1.0,0,3050,6915,"performance, exterior, seating","Sport Exhaust (PSE), 18–19"" Upgraded Wheels, Limited Slip Differential (LSD), Sport Seats / Adaptive Sport Seats, Heated Seats",32900,"{'base_value': 30500, 'year_adjustment': 2000, 'model_premium': 0, 'mileage_adjustment': 0, 'color_premium': 400, 'calculation_timestamp': '2025-08-28T14:39:00.066529'}",23998,8902,27.057750759878417,Excellent Deal,915.8158000000001,2025-08-28T14:39:00.074450,54
60,https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2008&minyear=2005&model=boxster&transmission=auto&zip=30214,https://www.ebay.com/itm/406162768825?hash=item5e913003b9%3Ag%3Ao44AAeSwhbVorUGI&mkevt=1&mkcid=1&mkrid=711-53200-19255-0&campid=5337650957&customid=&toolid=10049,2025-08-28T14:38:59.199224,2025-08-28T14:38:59.835497,1.0,2007,1.0,"$24,900",1.0,"34,133",1.0,Boxster Base,1.0,Black,Black,1.0,1.0,AutoTempest,1.0,0,0,0,,,33500,"{'base_value': 30500, 'year_adjustment': 2500, 'model_premium': 0, 'mileage_adjustment': 0, 'color_premium': 500, 'calculation_timestamp': '2025-08-28T14:39:00.066705'}",24900,8600,25.671641791044774,Excellent Deal,886.6567,2025-08-28T14:39:00.074523,56
84,https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2008&minyear=2005&model=cayman&transmission=auto&zip=30214,https://www.cars.com/vehicledetail/9f70a358-391a-49ac-9ac6-704905cd2d7a/?aff=atempest&utm_campaign=atempest&utm_source=autotempest&utm_medium=trp&utm_campaign_id=1&utm_trusted=TRUE,2025-08-28T14:38:59.203176,2025-08-28T14:38:59.922023,1.0,2006,1.0,"$24,900",1.0,"72,524",1.0,Cayman S,1.0,Burgundy,Terracotta,1.0,1.0,AutoTempest,1.0,0,1500,7265,"performance, exterior, technology","Sport Exhaust (PSE), 18–19"" Upgraded Wheels, PCM w/ Navigation",33000,"{'base_value': 30500, 'year_adjustment': 3000, 'model_premium': 0, 'mileage_adjustment': -500, 'color_premium': 0, 'calculation_timestamp': '2025-08-28T14:39:00.066944'}",24900,8100,24.545454545454547,Excellent Deal,832.8076,2025-08-28T14:39:00.074621,58
83,https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2008&minyear=2005&model=cayman&transmission=auto&zip=30214,https://www.cars.com/vehicledetail/8e9f5e00-5116-476d-8e94-dcb04b8e5126/?aff=atempest&utm_campaign=atempest&utm_source=autotempest&utm_medium=trp&utm_campaign_id=1&utm_trusted=TRUE,2025-08-28T14:38:59.203094,2025-08-28T14:38:59.908932,1.0,2007,1.0,"$24,977",1.0,"73,427",1.0,Cayman S,1.0,Silver,Black,1.0,1.0,AutoTempest,1.0,0,2150,7375,"performance, exterior, seating, technology","Sport Exhaust (PSE), 18–19"" Upgraded Wheels, Sport Seats / Adaptive Sport Seats, BOSE Surround Sound, Heated Seats",32700,"{'base_value': 30500, 'year_adjustment': 2500, 'model_premium': 0, 'mileage_adjustment': -500, 'color_premium': 200, 'calculation_timestamp': '2025-08-28T14:39:00.066934'}",24977,7723,23.617737003058103,Excellent Deal,795.0273000000001,2025-08-28T14:39:00.074618,60
