listing_id,source_url,listing_url,extraction_timestamp,detection_timestamp,data_quality_score,year,year_confidence,price,price_confidence,mileage,mileage_confidence,model_trim,model_trim_confidence,exterior_color,interior_color,exterior_color_confidence,interior_color_confidence,source,source_confidence,total_options,total_options_value,options_categories,options_list,fair_value_usd,fair_value_calculation,asking_price_usd,deal_delta_usd,deal_percentage,deal_quality,composite_score,ranking_timestamp,rank
18,https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2012&minyear=2009&model=boxster&transmission=auto&zip=30214,https://www.cars.com/vehicledetail/d58b0ed4-43af-43c6-aec4-1fec0d7b3dfc/?aff=atempest&utm_campaign=atempest&utm_source=autotempest&utm_medium=trp&utm_campaign_id=1&utm_trusted=TRUE,2025-08-26T22:26:39.559404,2025-08-26T22:26:39.726159,1.0,2011,1.0,"$41,998",1.0,"43,076",1.0,Boxster S,1.0,Gray,Black,1.0,1.0,AutoTempest,1.0,0,3750,"exterior, technology, performance, seating","Bi-Xenon Headlights with Dynamic Cornering, BOSE Surround Sound, Limited Slip Differential (LSD), PCM w/ Navigation, Sport Exhaust (PSE), Sport Seats / Adaptive Sport Seats, 18–19"" Upgraded Wheels",31200,"{'base_value': 30500, 'year_adjustment': 500, 'model_premium': 0, 'mileage_adjustment': 0, 'color_premium': 200, 'calculation_timestamp': '2025-08-26T22:26:39.811034'}",41998,-10798,-34.60897435897436,Overpriced,-1053.9976000000001,2025-08-26T22:26:39.815149,26
1,https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2012&minyear=2009&model=cayman&transmission=auto&zip=30214,https://www.cars.com/vehicledetail/20c1de27-55a3-489e-95bd-eca9aae7ff0b/?aff=atempest&utm_campaign=atempest&utm_source=autotempest&utm_medium=trp&utm_campaign_id=1&utm_trusted=TRUE,2025-08-26T22:26:39.555605,2025-08-26T22:26:39.577914,1.0,2010,1.0,"$29,999",1.0,"52,992",1.0,Cayman Base,1.0,White,Tan,1.0,1.0,AutoTempest,1.0,0,550,"seating, exterior","Heated Seats, 18–19"" Upgraded Wheels",31200,"{'base_value': 30500, 'year_adjustment': 1000, 'model_premium': 0, 'mileage_adjustment': -500, 'color_premium': 200, 'calculation_timestamp': '2025-08-26T22:26:39.808595'}",29999,1201,3.849358974358975,Excellent Deal,144.9008,2025-08-26T22:26:39.815089,10
3,https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2012&minyear=2009&model=cayman&transmission=auto&zip=30214,https://www.cars.com/vehicledetail/b2b31298-3bfc-467c-8019-00ea77bd05e0/?aff=atempest&utm_campaign=atempest&utm_source=autotempest&utm_medium=trp&utm_campaign_id=1&utm_trusted=TRUE,2025-08-26T22:26:39.556598,2025-08-26T22:26:39.600675,1.0,2009,1.0,"$35,995",1.0,"56,417",1.0,Cayman S,1.0,Arctic Silver Metallic,Black,1.0,1.0,AutoTempest,1.0,0,1950,"exterior, performance, seating","Bi-Xenon Headlights with Dynamic Cornering, Sport Exhaust (PSE), Sport Seats / Adaptive Sport Seats, 18–19"" Upgraded Wheels",31700,"{'base_value': 30500, 'year_adjustment': 1500, 'model_premium': 0, 'mileage_adjustment': -500, 'color_premium': 200, 'calculation_timestamp': '2025-08-26T22:26:39.808979'}",35995,-4295,-13.548895899053628,Overpriced,-405.05170000000004,2025-08-26T22:26:39.815102,20
28,https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2012&minyear=2009&model=boxster&transmission=auto&zip=30214,https://www.truecar.com/used-cars-for-sale/listing/WP0CB298X9U730175/?referrer_id=autotempest,2025-08-26T22:26:39.560587,2025-08-26T22:26:39.801264,1.0,2009,1.0,"$29,990",1.0,"58,616",1.0,Boxster S,1.0,Aqua Blue Metallic,Black,1.0,1.0,AutoTempest,1.0,0,0,,,31700,"{'base_value': 30500, 'year_adjustment': 1500, 'model_premium': 0, 'mileage_adjustment': -500, 'color_premium': 200, 'calculation_timestamp': '2025-08-26T22:26:39.812345'}",29990,1710,5.394321766561514,Excellent Deal,195.2284,2025-08-26T22:26:39.815179,8
25,https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2012&minyear=2009&model=boxster&transmission=auto&zip=30214,https://www.truecar.com/used-cars-for-sale/listing/WP0CA29899U710776/?referrer_id=autotempest,2025-08-26T22:26:39.560340,2025-08-26T22:26:39.795404,1.0,2009,1.0,"$27,990",1.0,"59,236",1.0,Boxster S,1.0,Midnight Blue Metallic,Black,1.0,1.0,AutoTempest,1.0,0,0,,,31700,"{'base_value': 30500, 'year_adjustment': 1500, 'model_premium': 0, 'mileage_adjustment': -500, 'color_premium': 200, 'calculation_timestamp': '2025-08-26T22:26:39.811967'}",27990,3710,11.703470031545741,Excellent Deal,395.16639999999995,2025-08-26T22:26:39.815170,7
7,https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2012&minyear=2009&model=cayman&transmission=auto&zip=30214,https://www.cars.com/vehicledetail/8f4b448f-0a97-41e9-8628-515fda6e1d0e/?aff=atempst&utm_campaign=atempst&utm_source=autotempest&utm_medium=trp&utm_campaign_id=1&utm_trusted=TRUE,2025-08-26T22:26:39.556944,2025-08-26T22:26:39.657724,1.0,2009,1.0,"$37,995",1.0,"67,530",1.0,Cayman S,1.0,Black,Black,1.0,1.0,AutoTempest,1.0,0,1100,"technology, performance","PCM w/ Navigation, Sport Exhaust (PSE)",32000,"{'base_value': 30500, 'year_adjustment': 1500, 'model_premium': 0, 'mileage_adjustment': -500, 'color_premium': 500, 'calculation_timestamp': '2025-08-26T22:26:39.809627'}",37995,-5995,-18.734375,Overpriced,-576.163,2025-08-26T22:26:39.815115,22
13,https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2012&minyear=2009&model=cayman&transmission=auto&zip=30214,https://www.truecar.com/used-cars-for-sale/listing/WP0AB2A88BU780243/?referrer_id=autotempest,2025-08-26T22:26:39.558661,2025-08-26T22:26:39.667638,1.0,2011,1.0,"$44,973",1.0,"71,161",1.0,Cayman S,1.0,Gray,Black,1.0,1.0,AutoTempest,1.0,0,300,technology,BOSE Surround Sound,30700,"{'base_value': 30500, 'year_adjustment': 500, 'model_premium': 0, 'mileage_adjustment': -500, 'color_premium': 200, 'calculation_timestamp': '2025-08-26T22:26:39.810412'}",44973,-14273,-46.49185667752443,Overpriced,-1404.3061000000002,2025-08-26T22:26:39.815134,28
17,https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2012&minyear=2009&model=boxster&transmission=auto&zip=30214,https://www.cars.com/vehicledetail/bef1535e-4d4d-481e-8ca8-4e69dd69d141/?aff=atempest&utm_campaign=atempest&utm_source=autotempest&utm_medium=trp&utm_campaign_id=1&utm_trusted=TRUE,2025-08-26T22:26:39.559213,2025-08-26T22:26:39.707323,1.0,2011,1.0,"$30,800",1.0,"76,250",1.0,Boxster S,1.0,Gray,Gray,1.0,1.0,AutoTempest,1.0,0,2700,"exterior, technology, seating, performance","Bi-Xenon Headlights with Dynamic Cornering, BOSE Surround Sound, Heated Seats, PCM w/ Navigation, Sport Exhaust (PSE), Sport Seats / Adaptive Sport Seats, 18–19"" Upgraded Wheels",29500,"{'base_value': 30500, 'year_adjustment': 500, 'model_premium': 0, 'mileage_adjustment': -1500, 'color_premium': 0, 'calculation_timestamp': '2025-08-26T22:26:39.810902'}",30800,-1300,-4.406779661016949,Overpriced,-107.515,2025-08-26T22:26:39.815146,13
4,https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2012&minyear=2009&model=cayman&transmission=auto&zip=30214,https://www.cars.com/vehicledetail/e976df74-a8de-4fd2-b91f-c9d0568ef9ac/?aff=atempest&utm_campaign=atempest&utm_source=autotempest&utm_medium=trp&utm_campaign_id=1&utm_trusted=TRUE,2025-08-26T22:26:39.556690,2025-08-26T22:26:39.619361,1.0,2012,1.0,"$42,997",1.0,"76,885",1.0,Cayman Black Edition,1.0,Black,Black,1.0,1.0,AutoTempest,1.0,0,3200,"exterior, technology, seating, performance","Bi-Xenon Headlights with Dynamic Cornering, BOSE Surround Sound, Heated Seats, PCM w/ Navigation, Sport Chrono Package Plus, Sport Exhaust (PSE), 18–19"" Upgraded Wheels",29500,"{'base_value': 30500, 'year_adjustment': 0, 'model_premium': 0, 'mileage_adjustment': -1500, 'color_premium': 500, 'calculation_timestamp': '2025-08-26T22:26:39.809143'}",42997,-13497,-45.75254237288136,Overpriced,-1327.2685000000001,2025-08-26T22:26:39.815106,27
22,https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2012&minyear=2009&model=boxster&transmission=auto&zip=30214,https://www.cars.com/vehicledetail/c2112af7-00a0-49bf-9278-d9e6f627d93e/?aff=atempst&utm_campaign=atempst&utm_source=autotempest&utm_medium=trp&utm_campaign_id=1&utm_trusted=TRUE,2025-08-26T22:26:39.559945,2025-08-26T22:26:39.790592,1.0,2011,1.0,"$32,999",1.0,"80,000",1.0,Boxster Base,1.0,Silver,Black,1.0,1.0,AutoTempest,1.0,0,0,,,29700,"{'base_value': 30500, 'year_adjustment': 500, 'model_premium': 0, 'mileage_adjustment': -1500, 'color_premium': 200, 'calculation_timestamp': '2025-08-26T22:26:39.811564'}",32999,-3299,-11.107744107744107,Overpriced,-307.79,2025-08-26T22:26:39.815161,19
15,https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2012&minyear=2009&model=boxster&transmission=auto&zip=30214,https://www.cars.com/vehicledetail/bd944391-c66a-48cc-956e-deb2de745d0a/?aff=atempest&utm_campaign=atempest&utm_source=autotempest&utm_medium=trp&utm_campaign_id=1&utm_trusted=TRUE,2025-08-26T22:26:39.558866,2025-08-26T22:26:39.684733,1.0,2011,1.0,"$19,997",1.0,"82,539",1.0,Boxster Base,1.0,Black,Black,1.0,1.0,AutoTempest,1.0,0,1450,"exterior, technology, seating","Bi-Xenon Headlights with Dynamic Cornering, PCM w/ Navigation, Sport Seats / Adaptive Sport Seats, 18–19"" Upgraded Wheels",30000,"{'base_value': 30500, 'year_adjustment': 500, 'model_premium': 0, 'mileage_adjustment': -1500, 'color_premium': 500, 'calculation_timestamp': '2025-08-26T22:26:39.810657'}",19997,10003,33.343333333333334,Excellent Deal,1022.1561,2025-08-26T22:26:39.815140,3
14,https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2012&minyear=2009&model=boxster&transmission=auto&zip=30214,https://www.cars.com/vehicledetail/dccb8902-a155-44e3-bf33-6f563cb8bb77/?aff=atempest&utm_campaign=atempest&utm_source=autotempest&utm_medium=trp&utm_campaign_id=1&utm_trusted=TRUE,2025-08-26T22:26:39.558757,2025-08-26T22:26:39.669371,1.0,2012,1.0,"$29,900",1.0,"86,375",1.0,Boxster S,1.0,Aqua Blue Metallic,TAN,1.0,1.0,AutoTempest,1.0,0,3600,"exterior, technology, seating, performance, convenience","Bi-Xenon Headlights with Dynamic Cornering, BOSE Surround Sound, Heated Seats, Limited Slip Differential (LSD), Park Assist, PCM w/ Navigation, Sport Exhaust (PSE), 18–19"" Upgraded Wheels",29000,"{'base_value': 30500, 'year_adjustment': 0, 'model_premium': 0, 'mileage_adjustment': -1500, 'color_premium': 0, 'calculation_timestamp': '2025-08-26T22:26:39.810523'}",29900,-900,-3.103448275862069,Fair Price,-68.5175,2025-08-26T22:26:39.815138,12
8,https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2012&minyear=2009&model=cayman&transmission=auto&zip=30214,https://www.cars.com/vehicledetail/95ccdfb3-fefa-460a-8116-b971133af8c3/?aff=atempst&utm_campaign=atempst&utm_source=autotempest&utm_medium=trp&utm_campaign_id=1&utm_trusted=TRUE,2025-08-26T22:26:39.557038,2025-08-26T22:26:39.659498,1.0,2009,1.0,"$32,987",1.0,"92,500",1.0,Cayman S,1.0,Silver,Beige,1.0,1.0,AutoTempest,1.0,0,1950,"exterior, technology, performance","Bi-Xenon Headlights with Dynamic Cornering, PCM w/ Navigation, Sport Chrono Package Plus, 18–19"" Upgraded Wheels",30500,"{'base_value': 30500, 'year_adjustment': 1500, 'model_premium': 0, 'mileage_adjustment': -1500, 'color_premium': 0, 'calculation_timestamp': '2025-08-26T22:26:39.809777'}",32987,-2487,-8.154098360655738,Overpriced,-227.86,2025-08-26T22:26:39.815118,16
24,https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2012&minyear=2009&model=boxster&transmission=auto&zip=30214,https://www.truecar.com/used-cars-for-sale/listing/WP0CB2A85BS730081/?referrer_id=autotempest,2025-08-26T22:26:39.560219,2025-08-26T22:26:39.793728,1.0,2011,1.0,"$30,190",1.0,"100,159",1.0,Boxster S,1.0,Black,Black,1.0,1.0,AutoTempest,1.0,0,0,,,30000,"{'base_value': 30500, 'year_adjustment': 500, 'model_premium': 0, 'mileage_adjustment': -1500, 'color_premium': 500, 'calculation_timestamp': '2025-08-26T22:26:39.811834'}",30190,-190,-0.6333333333333333,Fair Price,1.0940999999999994,2025-08-26T22:26:39.815167,11
20,https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2012&minyear=2009&model=boxster&transmission=auto&zip=30214,https://www.cars.com/vehicledetail/571de632-1f0c-428d-808c-a1e93e992e13/?aff=atempest&utm_campaign=atempest&utm_source=autotempest&utm_medium=trp&utm_campaign_id=1&utm_trusted=TRUE,2025-08-26T22:26:39.559704,2025-08-26T22:26:39.750742,1.0,2012,1.0,"$19,499",1.0,"105,081",1.0,Boxster Base,1.0,Black,Black,1.0,1.0,AutoTempest,1.0,0,2400,"exterior, seating, technology, performance","Bi-Xenon Headlights with Dynamic Cornering, Heated Seats, PCM w/ Navigation, Sport Exhaust (PSE), Sport Seats / Adaptive Sport Seats, 18–19"" Upgraded Wheels",29500,"{'base_value': 30500, 'year_adjustment': 0, 'model_premium': 0, 'mileage_adjustment': -1500, 'color_premium': 500, 'calculation_timestamp': '2025-08-26T22:26:39.811302'}",19499,10001,33.90169491525424,Excellent Deal,1019.7119,2025-08-26T22:26:39.815156,4
2,https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2012&minyear=2009&model=cayman&transmission=auto&zip=30214,https://www.cars.com/vehicledetail/1e0d4384-98c4-4bbb-9147-31251e4c610a/?aff=atempest&utm_campaign=atempest&utm_source=autotempest&utm_medium=trp&utm_campaign_id=1&utm_trusted=TRUE,2025-08-26T22:26:39.556459,2025-08-26T22:26:39.581554,1.0,2010,1.0,"$24,998",1.0,"105,449",1.0,Cayman Base,1.0,White,Terracotta,1.0,1.0,AutoTempest,1.0,0,1900,"exterior, seating, technology, performance","Bi-Xenon Headlights with Dynamic Cornering, Heated Seats, PCM w/ Navigation, Sport Exhaust (PSE), 18–19"" Upgraded Wheels",30200,"{'base_value': 30500, 'year_adjustment': 1000, 'model_premium': 0, 'mileage_adjustment': -1500, 'color_premium': 200, 'calculation_timestamp': '2025-08-26T22:26:39.808799'}",24998,5202,17.225165562913908,Excellent Deal,539.7551000000001,2025-08-26T22:26:39.815098,5
6,https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2012&minyear=2009&model=cayman&transmission=auto&zip=30214,https://www.cars.com/vehicledetail/4666f3db-52a0-48cc-a64f-23f3b4e386e8/?aff=atempest&utm_campaign=atempest&utm_source=autotempest&utm_medium=trp&utm_campaign_id=1&utm_trusted=TRUE,2025-08-26T22:26:39.556860,2025-08-26T22:26:39.639803,1.0,2009,1.0,"$32,996",1.0,"111,502",1.0,Cayman S,1.0,Malachite Green Metallic,Sand Beige,1.0,1.0,AutoTempest,1.0,0,2250,"exterior, technology, performance, seating","Bi-Xenon Headlights with Dynamic Cornering, PCM w/ Navigation, Sport Exhaust (PSE), Sport Seats / Adaptive Sport Seats, 18–19"" Upgraded Wheels",30500,"{'base_value': 30500, 'year_adjustment': 1500, 'model_premium': 0, 'mileage_adjustment': -1500, 'color_premium': 0, 'calculation_timestamp': '2025-08-26T22:26:39.809486'}",32996,-2496,-8.183606557377049,Overpriced,-230.66020000000003,2025-08-26T22:26:39.815112,17
21,https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2012&minyear=2009&model=boxster&transmission=auto&zip=30214,https://www.cars.com/vehicledetail/5478a97d-5d9b-4b8c-9063-147503a1631e/?aff=atempest&utm_campaign=atempest&utm_source=autotempest&utm_medium=trp&utm_campaign_id=1&utm_trusted=TRUE,2025-08-26T22:26:39.559841,2025-08-26T22:26:39.768914,1.0,2010,1.0,"$17,987",1.0,"116,045",1.0,Boxster Base,1.0,Silver,Black,1.0,1.0,AutoTempest,1.0,0,2400,"exterior, technology, seating, performance","Bi-Xenon Headlights with Dynamic Cornering, BOSE Surround Sound, Heated Seats, Sport Exhaust (PSE), Sport Seats / Adaptive Sport Seats, 18–19"" Upgraded Wheels",30200,"{'base_value': 30500, 'year_adjustment': 1000, 'model_premium': 0, 'mileage_adjustment': -1500, 'color_premium': 200, 'calculation_timestamp': '2025-08-26T22:26:39.811435'}",17987,12213,40.44039735099338,Excellent Deal,1239.7955,2025-08-26T22:26:39.815159,2
